,First,End,FirstWord,EndWord,FirstCUI,EndCUI,Distance,ScoreUMLS,Sentence,Document,Label
11769,377,378,transcriptional,expression,C0040649,C0017262,1,3,58,27943617,PAR
11770,377,378,transcriptional,expression,C0040649,C0017262,1,3,58,27943617,RO
11771,377,378,transcriptional,expression,C0040649,C0017262,1,3,58,27943617,RB
11772,404,405,non-parametric datum,Mann–whitney U test,C1709255,C1708930,2,0,64,27943617,CHD
11773,468,471,operation,colonic,C0038895,C0009368,7,0,74,27943617,QB
11774,490,496,POI,poi,C0085215,C0085215,14,0,78,27943617,RQ
11775,490,496,POI,poi,C0085215,C0085215,14,0,78,27943617,SY
11776,506,508,reoperate,reoperation,C0035110,C0035110,4,1,80,27943617,RQ
11777,506,508,reoperate,reoperation,C0035110,C0035110,4,1,80,27943617,SY
11778,528,534,risk factor,diabetes mellitus,C0035648,C0011849,10,0,84,27943617,RO
11779,532,535,asa,non-steroidal anti-inflammatory drug use,C0004057,C0003211,4,0,84,27943617,PAR
11780,532,535,asa,non-steroidal anti-inflammatory drug use,C0004057,C0003211,4,0,84,27943617,RO
11781,532,535,asa,non-steroidal anti-inflammatory drug use,C0004057,C0003211,4,0,84,27943617,RB
11782,588,589,tnf receptor protein,tnfrsfa,C0077503,C1336652,1,2,89,27943617,RO
11783,687,690,repair,collagen,C0043240,C0009325,6,0,102,27943617,RO
11784,694,695,wound healing,healing,C0043240,C0043240,6,3,103,27943617,RQ
11785,694,695,wound healing,healing,C0043240,C0043240,6,3,103,27943617,SY
11786,700,703,risk factor,diabetes mellitus,C0035648,C0011849,9,0,104,27943617,RO
11787,725,726,blood supply,splanchnic,C0005839,C0037991,3,0,107,27943617,QB
11788,772,773,aetiology,poi,C0015127,C0085215,2,0,113,27943617,QB
11789,799,801,intestine,intestinal wall,C0021853,C1283694,10,0,117,27943617,RO
11790,799,801,intestine,intestinal wall,C0021853,C1283694,10,0,117,27943617,RN
11791,799,801,intestine,intestinal wall,C0021853,C1283694,10,0,117,27943617,CHD
11792,16,17,treatment,anastomotic leakage,C0039798,C0919691,2,0,2,25925005,QB
11793,73,74,colorectal cancer,cancer,C0009402,C0006826,9,8,12,25925005,PAR
11794,73,77,colorectal cancer,cancer,C0009402,C0006826,19,0,12,25925005,PAR
11795,118,121,risk factor,risk,C0035648,C0035647,13,0,15,25925005,PAR
11796,118,121,risk factor,risk,C0035648,C0035647,13,0,15,25925005,RO
11797,137,138,treatment,anastomotic leakage,C0039798,C0919691,2,0,18,25925005,QB
11798,137,143,treatment,anastomotic leakage,C0039798,C0919691,15,0,18,25925005,QB
11799,155,156,treatment,anastomotic leakage,C0039798,C0919691,3,0,20,25925005,QB
11800,223,225,daily life,day,C0332173,C0439228,3,0,32,25925005,RO
11801,238,241,neoadjuvant chemoradiotherapy,adjuvant chemotherapy,C3178761,C0085533,9,0,34,25925005,RO
11802,256,262,therapy,radiotherapy,C0039798,C0034619,19,0,38,25925005,CHD
11803,259,264,5-fluorouracil,capecitabine,C0016360,C0671970,14,0,38,25925005,CHD
11804,260,265,day,daily,C0439228,C0332173,13,0,38,25925005,RO
11805,355,356,rectal fistula,sinus,C0034884,C0016169,2,3,50,25925005,RB
11806,358,359,treatment,anastomotic leakage,C0039798,C0919691,2,0,51,25925005,QB
11807,365,366,intervention,procedure,C0184661,C0184661,2,4,53,25925005,SY
11808,372,374,therapeutic intervention,transanal drainage procedure,C0087111,C0013103,12,4,54,25925005,CHD
11809,377,379,laparotomy,incision,C0023038,C0184898,9,4,55,25925005,PAR
11810,377,379,laparotomy,incision,C0023038,C0184898,9,4,55,25925005,RB
11811,389,393,enterostomy formation,protective enterostomy,C0014370,C0014370,12,0,57,25925005,RQ
11812,389,393,enterostomy formation,protective enterostomy,C0014370,C0014370,12,0,57,25925005,SY
11813,408,409,logistic regression method,multivariate analysis,C0034980,C0026777,2,0,60,25925005,RO
11814,411,412,statistically significant,p value,C0237881,C1709380,3,0,61,25925005,RO
11815,531,536,treat with,therapeutic intervention,C0332293,C0087111,16,0,83,25925005,RB
11816,532,537,conservative management,therapeutic intervention,C0459914,C0087111,14,0,83,25925005,PAR
11817,536,537,treat with,therapeutic intervention,C0332293,C0087111,1,4,83,25925005,RB
11818,603,604,drainage technique,protective ileostomy,C0025664,C0020883,4,0,92,25925005,QB
11819,650,654,clinical study,study,C0008972,C0947630,12,1,97,25925005,RO
11820,697,699,patient,outpatient department,C0030705,C0029921,6,0,102,25925005,RO
11821,697,699,patient,outpatient department,C0030705,C0029921,6,0,102,25925005,RN
11822,697,699,patient,outpatient department,C0030705,C0029921,6,0,102,25925005,CHD
11823,704,706,anastomotic site,anastomotic leakage,C0677554,C0919691,9,4,103,25925005,RO
11824,716,718,classification,classify,C0008902,C0008902,6,0,105,25925005,RQ
11825,716,718,classification,classify,C0008902,C0008902,6,0,105,25925005,SY
11826,800,807,radiotherapy,anastomotic leakage,C0034619,C0919691,19,0,116,25925005,QB
11827,834,839,anastomotic leak rate,anastomotic leakage,C0919691,C0919691,9,0,120,25925005,SY
11828,884,889,treatment,anastomotic leakage,C0039798,C0919691,15,0,129,25925005,QB
11829,79,85,surgical technique,HIPEC,C0025664,C1868801,16,0,10,33835303,QB
11830,90,93,staple line,staple,C3887591,C0524724,6,0,11,33835303,RO
11831,110,111,peritoneal,surface malignancy,C0031153,C0346990,1,1,12,33835303,RO
11832,137,138,peritoneal,surface malignancy,C0031153,C0346990,1,1,15,33835303,RO
11833,170,171,pathophysiology,anastomotic leak,C0031847,C0919691,2,0,18,33835303,QB
11834,95,98,perioperative care,technique,C0150706,C0025664,9,0,11,23943033,AQ
11835,97,98,surgical technology,technique,C0039421,C0025664,2,0,11,23943033,AQ
11836,166,171,surgical,surgical procedure,C0543467,C0543467,8,0,18,23943033,RQ
11837,166,171,surgical,surgical procedure,C0543467,C0543467,8,0,18,23943033,SY
11838,166,175,surgical,thoracic surgical procedure,C0543467,C0524832,14,0,18,23943033,CHD
11839,166,175,surgical,thoracic surgical procedure,C0543467,C0524832,14,0,18,23943033,RN
11840,168,169,evidence-based medicine,evidence-based practice,C0376537,C1510541,1,0,18,23943033,PAR
11841,171,175,surgical procedure,thoracic surgical procedure,C0543467,C0524832,5,0,18,23943033,CHD
11842,171,175,surgical procedure,thoracic surgical procedure,C0543467,C0524832,5,0,18,23943033,RN
11843,174,175,thoracoscopy,thoracic surgical procedure,C0039989,C0524832,1,1,18,23943033,PAR
11844,260,262,chemotherapy,chemoradiotherapy,C0013216,C0436307,4,4,35,23943033,CHD
11845,270,274,randomized,randomized datum,C0034656,C0034656,8,0,36,23943033,SY
11846,285,288,anastomotic leak,stapled anastomosis,C0919691,C0677554,9,2,37,23943033,RO
11847,370,376,open esophagectomy.24–35,esophagectomy,C0085198,C0085198,16,0,48,23943033,PAR
11848,370,376,open esophagectomy.24–35,esophagectomy,C0085198,C0085198,16,0,48,23943033,RQ
11849,370,376,open esophagectomy.24–35,esophagectomy,C0085198,C0085198,16,0,48,23943033,CHD
11850,370,376,open esophagectomy.24–35,esophagectomy,C0085198,C0085198,16,0,48,23943033,SY
11851,502,504,patient morbidity,incidence,C0026538,C0021149,5,0,63,23943033,RQ
11852,502,504,patient morbidity,incidence,C0026538,C0021149,5,0,63,23943033,CHD
11853,502,504,patient morbidity,incidence,C0026538,C0021149,5,0,63,23943033,RN
11854,639,643,cervical anastomosis,anastomotic leak,C0677554,C0919691,9,0,78,23943033,RO
11855,639,645,cervical anastomosis,thoracic anastomosis,C0677554,C0677554,18,0,78,23943033,SY
11856,663,667,cervical anastomosis,anastomotic leak,C0677554,C0919691,16,0,81,23943033,RO
11857,174,175,anatomy,physiology,C0002808,C0031842,2,0,27,34363723,RO
11858,197,198,standard,animal research,C0038137,C0003048,2,0,31,34363723,QB
11859,212,213,tissue regeneration,repair,C1623047,C0043240,2,0,33,34363723,RB
11860,242,244,stem cell,embryonic stem cell,C0038250,C0596508,9,0,38,34363723,CHD
11861,242,244,stem cell,embryonic stem cell,C0038250,C0596508,9,0,38,34363723,RN
11862,259,263,msc,MSC,C0074299,C0074299,19,0,40,34363723,SY
11863,262,265,msc,MSC,C0074299,C0074299,13,0,40,34363723,SY
11864,265,267,msc,MSC,C0074299,C0074299,7,0,40,34363723,SY
11865,732,733,adhesion,mild adhesion,C0001511,C0001511,1,0,122,34363723,RQ
11866,732,733,adhesion,mild adhesion,C0001511,C0001511,1,0,122,34363723,SY
11867,733,737,mild adhesion,adhesion,C0001511,C0001511,8,0,122,34363723,RQ
11868,733,737,mild adhesion,adhesion,C0001511,C0001511,8,0,122,34363723,SY
11869,752,753,adhesion,mild adhesion,C0001511,C0001511,1,0,124,34363723,RQ
11870,752,753,adhesion,mild adhesion,C0001511,C0001511,1,0,124,34363723,SY
11871,753,757,mild adhesion,adhesion,C0001511,C0001511,8,0,124,34363723,RQ
11872,753,757,mild adhesion,adhesion,C0001511,C0001511,8,0,124,34363723,SY
11873,810,815,collagen,wound healing,C0009325,C0043240,15,0,136,34363723,RO
11874,1053,1058,prevention,treat,C0199176,C0087111,14,0,171,34363723,RB
11875,1123,1126,harvest,transplant intestinal artery,C1512335,C0040732,10,0,182,34363723,PAR
11876,1187,1189,harvest mesenchymal stem cell,multipotent,C1257975,C1136335,4,0,192,34363723,PAR
11877,1248,1250,operation,laparotomy,C0543467,C0023038,5,0,201,34363723,CHD
11878,1340,1344,collagen,wound healing process,C0009325,C0043240,8,0,212,34363723,RO
11879,1356,1361,collagen,heal,C0009325,C0043240,14,0,214,34363723,RO
11880,5,7,radiotherapy,anastomotic leakage,C0034619,C0919691,6,0,2,32209308,QB
11881,11,16,esophageal cancer,treatment,C0014859,C0039798,12,8,3,32209308,AQ
11882,11,18,esophageal cancer,esophageal squamous cell carcinoma,C0014859,C0279626,16,0,3,32209308,CHD
11883,14,16,anastomotic leakage,treatment,C0919691,C0039798,4,0,3,32209308,AQ
11884,15,16,esophagitis,treatment,C0014868,C0039798,2,0,3,32209308,AQ
11885,16,18,treatment,esophageal squamous cell carcinoma,C0039798,C0279626,4,1,3,32209308,QB
11886,57,60,treatment,anastomotic leakage,C0039798,C0919691,10,0,11,32209308,QB
11887,73,75,treatment,esophagitis,C0039798,C0014868,7,1,14,32209308,QB
11888,81,87,anastomotic leakage,radiotherapy,C0919691,C0034619,8,0,15,32209308,AQ
11889,82,87,esophagitis,radiotherapy,C0014868,C0034619,6,8,15,32209308,AQ
11890,99,104,radiotherapy,treatment,C0034619,C0039798,13,0,17,32209308,PAR
11891,99,106,radiotherapy,esophageal cancer,C0034619,C0014859,17,0,17,32209308,QB
11892,104,106,treatment,esophageal cancer,C0039798,C0014859,4,1,17,32209308,QB
11893,106,108,esophageal cancer,treatment,C0014859,C0039798,6,0,17,32209308,AQ
11894,109,110,disease,prognosis,C0012634,C0033325,6,0,17,32209308,RO
11895,114,115,disease,prognosis,C0012634,C0033325,2,0,18,32209308,RO
11896,118,121,treatment,esophageal cancer,C0039798,C0014859,6,0,18,32209308,QB
11897,140,145,complication,cardiac complication,C0009566,C0161816,13,9,21,32209308,CHD
11898,141,144,treatment-related,treatment-related death,C0877578,C0877578,6,8,21,32209308,SY
11899,142,146,complication,cardiac complication,C0009566,C0161816,9,0,21,32209308,CHD
11900,142,151,complication,pulmonary complication,C0009566,C0281169,19,0,21,32209308,CHD
11901,174,176,anastomotic leakage,treatment,C0919691,C0039798,4,0,24,32209308,AQ
11902,175,176,esophagitis,treatment,C0014868,C0039798,2,0,24,32209308,AQ
11903,176,178,treatment,esophageal squamous cell carcinoma,C0039798,C0279626,4,1,24,32209308,QB
11904,192,194,treatment,esophageal cancer,C0039798,C0014859,4,1,27,32209308,QB
11905,194,196,esophageal cancer,treatment,C0014859,C0039798,6,0,27,32209308,AQ
11906,236,239,treatment,radiotherapy,C0039798,C0034619,6,0,35,32209308,CHD
11907,240,241,adjuvant chemoradiotherapy/radiochemotherapy,neoadjuvant chemoradiotherapy/radiochemotherapy,C3178761,C3178761,2,0,35,32209308,SY
11908,246,249,database,EndNote software,C0242356,C0037585,7,0,37,32209308,RO
11909,297,300,selection bias,bias,C0036577,C0005346,3,0,44,32209308,PAR
11910,297,300,selection bias,bias,C0036577,C0005346,3,0,44,32209308,RB
11911,297,303,selection bias,bias,C0036577,C0005346,6,0,44,32209308,PAR
11912,297,303,selection bias,bias,C0036577,C0005346,6,0,44,32209308,RB
11913,297,307,selection bias,bias,C0036577,C0005346,13,0,44,32209308,PAR
11914,297,307,selection bias,bias,C0036577,C0005346,13,0,44,32209308,RB
11915,370,374,treatment,anastomotic leakage,C0039798,C0919691,6,1,53,32209308,QB
11916,370,375,treatment,esophagitis,C0039798,C0014868,9,0,53,32209308,QB
11917,585,592,3-dimensional conformal radiotherapy,conformal radiotherapy,C0600521,C0600521,11,0,95,32209308,SY
11918,586,593,3-dimensional conformal radiotherapy,conformal radiotherapy,C0600521,C0600521,8,0,95,32209308,SY
11919,744,746,treatment,esophagitis,C0039798,C0014868,7,1,123,32209308,QB
11920,799,801,robotic esophagostomy,technique,C0014875,C0025664,7,0,130,32209308,AQ
11921,800,801,VATS,technique,C0752151,C0025664,5,0,130,32209308,AQ
11922,810,815,open operation,surgery,C0543467,C0038894,16,4,131,32209308,RQ
11923,810,815,open operation,surgery,C0543467,C0038894,16,4,131,32209308,SY
11924,819,820,pulmonary complication,complication,C0281169,C0009566,5,0,132,32209308,PAR
11925,821,823,treatment,esophageal cancer,C0039798,C0014859,4,1,132,32209308,QB
11926,821,827,treatment,esophageal cancer,C0039798,C0014859,14,0,132,32209308,QB
11927,904,905,open operation,minimally invasive surgery,C0543467,C0282624,4,0,145,32209308,CHD
11928,914,916,treatment,anastomotic leakage,C0039798,C0919691,7,1,146,32209308,QB
11929,918,919,esophagitis,treatment,C0014868,C0039798,4,0,147,32209308,AQ
11930,928,932,esophagitis,radiotherapy,C0014868,C0034619,12,0,149,32209308,AQ
11931,935,942,esophagitis,radiotherapy,C0014868,C0034619,18,0,150,32209308,AQ
11932,990,991,recurrence,disease,C0034897,C0012634,3,0,158,32209308,RO
11933,1012,1016,treatment,esophageal squamous cell carcinoma,C0039798,C0279626,10,1,160,32209308,QB
11934,1022,1028,anastomotic leakage,radiotherapy,C0919691,C0034619,8,0,161,32209308,AQ
11935,1023,1028,esophagitis,radiotherapy,C0014868,C0034619,6,8,161,32209308,AQ
11936,60,63,anastomotic leakage,cervical anastomosis,C0919691,C0677554,6,9,16,29459004,RO
11937,80,83,anastomotic leakage,cervical anastomosis,C0919691,C0677554,6,9,19,29459004,RO
11938,97,99,neoplasia,aetiology,C0027651,C0015127,5,0,21,29459004,AQ
11939,125,128,anastomotic leakage,cervical anastomosis,C0919691,C0677554,6,9,27,29459004,RO
11940,1,2,bariatric procedure,obesity,C1456587,C0028754,4,1,0,32753303,RQ
11941,1,2,bariatric procedure,obesity,C1456587,C0028754,4,1,0,32753303,RO
11942,65,68,camera assistant,assistant,C0011327,C0011327,11,1,12,32753303,RQ
11943,65,68,camera assistant,assistant,C0011327,C0011327,11,1,12,32753303,SY
11944,72,74,abdomen,umbilicus,C0000726,C0041638,8,1,13,32753303,CHD
11945,78,82,antrum,stomach,C0034193,C0038351,11,0,14,32753303,PAR
11946,78,82,antrum,stomach,C0034193,C0038351,11,0,14,32753303,RO
11947,78,82,antrum,stomach,C0034193,C0038351,11,0,14,32753303,RB
11948,94,97,splenectomy,spleen,C0037995,C0037993,13,4,18,32753303,RO
11949,94,97,splenectomy,spleen,C0037995,C0037993,13,4,18,32753303,RB
11950,107,110,stomach,diaphragmatic crus,C0038351,C0011980,7,1,20,32753303,RO
11951,120,122,clip,sleeve,C0175722,C0183336,8,0,22,32753303,PAR
11952,149,151,abdomen,splenic region,C0000726,C0037993,8,1,27,32753303,CHD
11953,149,151,abdomen,splenic region,C0000726,C0037993,8,1,27,32753303,RN
11954,169,173,treat,urgent treatment,C1522326,C0039798,12,1,31,32753303,RO
11955,280,281,postoperative bleeding,bleed,C0032788,C0019080,1,9,46,20582574,PAR
11956,280,281,postoperative bleeding,bleed,C0032788,C0019080,1,9,46,20582574,RB
11957,280,283,postoperative bleeding,bleed,C0032788,C0019080,7,0,46,20582574,PAR
11958,280,283,postoperative bleeding,bleed,C0032788,C0019080,7,0,46,20582574,RB
11959,282,285,abdominal cavity,bowel,C0230168,C0021853,8,0,46,20582574,RO
11960,341,342,fever,oral body temperature,C0015967,C0005903,4,3,57,20582574,RB
11961,341,342,fever,oral body temperature,C0015967,C0005903,4,3,57,20582574,PAR
11962,341,342,fever,oral body temperature,C0015967,C0005903,4,3,57,20582574,RO
11963,345,349,abnormal,abnormality,C0205161,C0000768,14,3,58,20582574,RO
11964,388,390,drain,surgery,C0013103,C0543467,6,4,66,20582574,PAR
11965,394,396,therapy,bleeding,C0039798,C0019080,4,0,67,20582574,QB
11966,409,412,drain,discharge,C0013103,C0012621,7,0,69,20582574,RO
11967,427,432,pod,POD,C2350434,C2350434,10,0,72,20582574,SY
11968,520,524,bleeding,melena,C0019080,C0025222,8,9,89,20582574,CHD
11969,520,524,bleeding,melena,C0019080,C0025222,8,9,89,20582574,RN
11970,604,607,bleed,heparin,C0019080,C0019134,12,0,106,20582574,RO
11971,616,617,septic shock,multiple-system organ dysfunction,C0036983,C0026766,1,9,108,20582574,RO
11972,681,689,peritoneum,peritoneal cavity,C0031153,C1704247,19,0,117,20582574,PAR
11973,681,689,peritoneum,peritoneal cavity,C0031153,C1704247,19,0,117,20582574,RO
11974,681,689,peritoneum,peritoneal cavity,C0031153,C1704247,19,0,117,20582574,RB
11975,681,689,peritoneum,peritoneal cavity,C0031153,C1704247,19,0,117,20582574,CHD
11976,700,701,cytokine,interleukin il,C0079189,C0021764,3,2,120,20582574,RQ
11977,700,701,cytokine,interleukin il,C0079189,C0021764,3,2,120,20582574,CHD
11978,700,701,cytokine,interleukin il,C0079189,C0021764,3,2,120,20582574,RN
11979,700,702,cytokine,tumor necrosis factor,C0079189,C0041368,6,2,120,20582574,CHD
11980,700,704,cytokine,platelet activating factor,C0079189,C0032172,10,2,120,20582574,RN
11981,703,708,leukotriene,local inflammation,C0023545,C0021368,11,0,120,20582574,RO
11982,713,715,bacteria,gram-negative enterobacteria,C0004611,C0018150,4,1,122,20582574,CHD
11983,752,755,tachycardia pattern,tachycardia,C0039231,C0039231,8,0,128,20582574,PAR
11984,752,755,tachycardia pattern,tachycardia,C0039231,C0039231,8,0,128,20582574,RB
11985,752,755,tachycardia pattern,tachycardia,C0039231,C0039231,8,0,128,20582574,CHD
11986,752,755,tachycardia pattern,tachycardia,C0039231,C0039231,8,0,128,20582574,SY
11987,752,755,tachycardia pattern,tachycardia,C0039231,C0039231,8,0,128,20582574,RO
11988,752,755,tachycardia pattern,tachycardia,C0039231,C0039231,8,0,128,20582574,RQ
11989,752,755,tachycardia pattern,tachycardia,C0039231,C0039231,8,0,128,20582574,RN
11990,796,797,granulocyte,polymorphonuclear,C0018183,C0027950,2,1,136,20582574,CHD
11991,796,797,granulocyte,polymorphonuclear,C0018183,C0027950,2,1,136,20582574,RO
11992,796,797,granulocyte,polymorphonuclear,C0018183,C0027950,2,1,136,20582574,RN
11993,796,798,granulocyte,leukocyte,C0018183,C0023508,3,1,136,20582574,RO
11994,797,798,polymorphonuclear,leukocyte,C0027950,C0023508,1,1,136,20582574,RO
11995,816,817,febrile,temperature,C0015967,C0005903,1,3,140,20582574,RB
11996,816,817,febrile,temperature,C0015967,C0005903,1,3,140,20582574,PAR
11997,816,817,febrile,temperature,C0015967,C0005903,1,3,140,20582574,RO
11998,866,869,tachycardia pattern,etiology,C0039231,C0015127,6,0,153,20582574,AQ
11999,867,869,bleed,etiology,C0019080,C0015127,4,9,153,20582574,AQ
12000,867,870,bleed,postoperative hemorrhage,C0019080,C0032788,6,0,153,20582574,CHD
12001,867,870,bleed,postoperative hemorrhage,C0019080,C0032788,6,0,153,20582574,RN
12002,869,870,etiology,postoperative hemorrhage,C0015127,C0032788,2,0,153,20582574,QB
12003,879,884,gastrojejunostomy anastomosis,stomach,C0399839,C0038351,11,1,154,20582574,RO
12004,910,916,electively,operation,C0206058,C0543467,17,1,160,20582574,PAR
12005,910,916,electively,operation,C0206058,C0543467,17,1,160,20582574,RB
12006,928,929,tachycardia,physical exam,C0039231,C0031809,15,3,163,20582574,RO
12007,930,934,tachycardia,cardiac arrhythmia,C0039231,C0003811,9,3,164,20582574,PAR
